Bank;CardCompany;CloseDate;ExpirationDate;TotalARS;TotalUSD;CardNumber;CardOwner;CardTotalARS;CardTotalUSD;MovementType;OriginalDate;ReceiptNumber;Detail;CurrentInstallment;TotalInstallments;AmountARS;AmountUSD
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-05;RCPT_000647;CORNER SNACKS;;;7.700,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-09;RCPT_000648;URBAN CART;;;39.800,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-17;RCPT_000649;URBAN THREADS;;;52.300,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-13;RCPT_000650;RIVER CINEMA;;;30.700,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-06;RCPT_000651;WARM LIGHTS;;;18.800,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-23;RCPT_000652;AQUA HOME;;;24.600,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-25;RCPT_000653;CITY RAIL;;;0,00;195,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;;;;;Tax;2026-01-11;RCPT_000654;SERVICE ADJUSTMENT;;;6.000,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;422.000,00;335,00;CardMovement;2026-01-18;RCPT_000655;COASTLINE AIR PASS;3;3;0,00;140,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;657.000,00;150,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;;;;;PastPayment;2026-01-12;;PREVIOUS TOTAL PAYMENT;;;-657.000,00;-150,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-14;RCPT_000656;GREEN CART;;;83.200,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-20;RCPT_000657;BARRIO FOODS;;;62.100,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-04;RCPT_000658;NORTH GROCER;;;57.200,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-07;RCPT_000659;URBAN WRAPS;;;24.400,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-14;RCPT_000660;CLOUD PIZZA;;;6.700,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-16;RCPT_000661;SUNSET NOODLES;;;15.500,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-14;RCPT_000662;BLUE MUG;;;3.600,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-01;RCPT_000663;CORNER SNACKS;;;8.600,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-22;RCPT_000664;MINI STOP;;;3.000,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-15;RCPT_000665;HARBOR PHARMACY;;;53.000,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-11;RCPT_000666;ATELIER NINE;;;49.200,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-22;RCPT_000667;CITY GAS;;;69.900,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-25;RCPT_000668;CITY POWER CO;;;40.800,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-20;RCPT_000669;ATELIER NINE RETURN CREDIT;;;-14.500,00;0,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;462.700,00;145,00;CardMovement;2026-01-04;RCPT_000670;SKYWAY AIR;;;0,00;145,00
Santander;AMEX;2026-01-26;2026-02-03;895.400,00;480,00;;;;;Tax;2026-01-16;RCPT_000671;SERVICE ADJUSTMENT;;;4.700,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;457.000,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;;;;;PastPayment;2026-01-08;;PREVIOUS TOTAL PAYMENT;;;-457.000,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-20;RCPT_000672;GREEN CART;;;57.100,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-08;RCPT_000673;BARRIO FOODS;;;30.300,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-08;RCPT_000674;BARRIO FOODS;;;84.600,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-16;RCPT_000675;GARDEN BOWL;;;7.900,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-20;RCPT_000676;CLOUD PIZZA;;;11.800,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-03;RCPT_000677;SUNSET NOODLES;;;6.600,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-11;RCPT_000678;MORNING CUP;;;5.700,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-13;RCPT_000679;BLUE MUG;;;4.700,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-16;RCPT_000680;CORNER SNACKS;;;5.400,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-04;RCPT_000681;PIXEL BAZAAR;;;21.900,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-12;RCPT_000682;URBAN CART;;;108.400,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-09;RCPT_000683;NORTH STITCH;;;82.300,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-15;RCPT_000684;BRIGHT CELL MOBILE;;;20.100,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-14;RCPT_000685;CLOUD MUSIC;;;7.200,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-17;RCPT_000686;CLOUD MUSIC;;;9.800,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-12;RCPT_000687;COASTLINE HOTELS;;;117.800,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;644.200,00;0,00;CardMovement;2026-01-06;RCPT_000688;COASTLINE HOTELS;;;62.600,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;762.000,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;;;;;PastPayment;2026-01-08;;PREVIOUS TOTAL PAYMENT;;;-762.000,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-05;RCPT_000689;RIVER MARKET;;;79.200,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-05;RCPT_000690;BARRIO FOODS;;;49.200,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-09;RCPT_000691;RIVER MARKET;;;48.900,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-02;RCPT_000692;GREEN CART;;;50.500,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-10;RCPT_000693;LATE TACO;;;11.600,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-14;RCPT_000694;GARDEN BOWL;;;9.700,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-15;RCPT_000695;SUNSET NOODLES;;;15.200,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-07;RCPT_000696;SUNSET NOODLES;;;12.200,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-08;RCPT_000697;MORNING CUP;;;6.900,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-09;RCPT_000698;MINI STOP;;;4.200,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-15;RCPT_000699;URBAN CART;;;35.100,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-21;RCPT_000700;ATELIER NINE;;;55.000,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-20;RCPT_000701;RIVER CINEMA;;;34.000,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-05;RCPT_000702;WARM LIGHTS;;;36.700,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-21;RCPT_000703;CITY GAS;;;49.100,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-06;RCPT_000704;FUEL POINT NORTH;;;21.400,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-12;RCPT_000705;STUDIO CORE;;;45.200,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-10;RCPT_000706;COASTLINE HOTELS;;;115.700,00;0,00
Visa Prisma;VISA;2026-01-22;2026-02-01;1.446.500,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;802.300,00;0,00;CardMovement;2026-01-10;RCPT_000707;COASTLINE HOTELS;;;122.500,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;428.000,00;335,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;;;;;PastPayment;2026-02-12;;PREVIOUS TOTAL PAYMENT;;;-428.000,00;-335,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-06;RCPT_000708;BARRIO FOODS;;;20.200,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-19;RCPT_000709;GREEN CART;;;61.600,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-18;RCPT_000710;GREEN CART;;;18.500,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-04;RCPT_000711;SUNSET NOODLES;;;19.700,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-11;RCPT_000712;LATE TACO;;;18.800,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-13;RCPT_000713;URBAN WRAPS;;;23.800,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-06;RCPT_000714;LATE TACO;;;27.500,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-16;RCPT_000715;OAK CAFE;;;7.600,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-02;RCPT_000716;MINI STOP;;;7.700,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-18;RCPT_000717;CORNER SNACKS;;;6.500,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-03;RCPT_000718;PAGE TURNER;;;29.300,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-05;RCPT_000719;AQUA HOME;;;37.000,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;467.400,00;145,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;;;;;PastPayment;2026-02-12;;PREVIOUS TOTAL PAYMENT;;;-467.400,00;-145,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-06;RCPT_000720;NORTH GROCER;;;82.900,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-16;RCPT_000721;BARRIO FOODS;;;46.300,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-01;RCPT_000722;GREEN CART;;;74.500,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-01;RCPT_000723;BARRIO FOODS;;;59.400,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-22;RCPT_000724;NORTH GROCER;;;49.300,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-21;RCPT_000725;URBAN WRAPS;;;21.400,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-01;RCPT_000726;URBAN WRAPS;;;12.300,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-19;RCPT_000727;BLUE MUG;;;7.700,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-13;RCPT_000728;BLUE MUG;;;5.000,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-22;RCPT_000729;OAK CAFE;;;7.800,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-24;RCPT_000730;MINI STOP;;;6.400,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-01;RCPT_000731;MINI STOP;;;7.300,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-12;RCPT_000732;MEDIPLUS;;;17.900,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-17;RCPT_000733;URBAN THREADS;;;34.500,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-06;RCPT_000734;TABLE AND TILE;;;64.500,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-03;RCPT_000735;FUEL POINT NORTH;;;52.400,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-23;RCPT_000736;AQUA HOME;;;45.400,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;644.200,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;;;;;PastPayment;2026-02-08;;PREVIOUS TOTAL PAYMENT;;;-644.200,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-21;RCPT_000737;NORTH GROCER;;;46.600,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-16;RCPT_000738;GREEN CART;;;93.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-21;RCPT_000739;NORTH GROCER;;;90.600,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-06;RCPT_000740;RIVER MARKET;;;57.200,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-04;RCPT_000741;LATE TACO;;;27.200,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-11;RCPT_000742;GARDEN BOWL;;;21.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-13;RCPT_000743;SUNSET NOODLES;;;26.400,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-10;RCPT_000744;GARDEN BOWL;;;21.200,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-15;RCPT_000745;OAK CAFE;;;6.800,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-04;RCPT_000746;OAK CAFE;;;7.900,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-01;RCPT_000747;MINI STOP;;;5.000,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-03;RCPT_000748;PAGE TURNER;;;15.900,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-02;RCPT_000749;BRIGHT CELL MOBILE;;;18.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-17;RCPT_000750;FIT APP PRO;;;10.400,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;458.900,00;0,00;CardMovement;2026-02-14;RCPT_000751;FIT APP PRO;;;10.800,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;802.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;;;;;PastPayment;2026-02-08;;PREVIOUS TOTAL PAYMENT;;;-802.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-10;RCPT_000752;RIVER MARKET;;;29.700,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-19;RCPT_000753;RIVER MARKET;;;50.100,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-08;RCPT_000754;NORTH GROCER;;;18.500,00;0,00
